,Customer_ID,Gender,Age,Married,Number_of_Dependents,City,Zip_Code,Latitude,Longitude,Number_of_Referrals,Tenure_in_Months,Offer,Phone_Service,Avg_Monthly_Long_Distance_Charges,Multiple_Lines,Internet_Service,Internet_Type,Avg_Monthly_GB_Download,Online_Security,Online_Backup,Device_Protection_Plan,Premium_Tech_Support,Streaming_TV,Streaming_Movies,Streaming_Music,Unlimited_Data,Contract,Paperless_Billing,Payment_Method,Monthly_Charge,Total_Charges,Total_Refunds,Total_Extra_Data_Charges,Total_Long_Distance_Charges,Total_Revenue,Customer_Status,Churn_Category,Churn_Reason
6926,9825-YCXWZ,Female,69,No,0,Loma Mar,94021,37.266388,-122.26308,0,41,None,Yes,14.61,No,Yes,Fiber Optic,9.0,No,No,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,101.1,4016.2,0.0,0,599.01,4615.21,Stayed,Unknown,Unknown
6927,9828-AOQLM,Female,37,Yes,0,San Diego,92117,32.825086,-117.199424,3,1,None,Yes,12.8,No,Yes,DSL,5.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,45.7,45.7,0.0,0,12.8,58.5,Churned,Competitor,Competitor made better offer
6928,9828-QHFBK,Male,60,No,0,Montgomery Creek,96065,40.877552,-121.885884,0,24,None,Yes,33.97,No,Yes,DSL,22.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,51.15,1275.7,0.0,0,815.28,2090.98,Stayed,Unknown,Unknown
6929,9830-ECLEN,Male,21,Yes,3,Winton,95388,37.421299,-120.599587,9,58,None,No,0.0,Unknown,Yes,Cable,52.0,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,No,Mailed Check,50.0,2919.85,0.0,0,0.0,2919.85,Stayed,Unknown,Unknown
6930,9831-BPFRI,Female,50,Yes,0,Ferndale,95536,40.4785,-124.301372,1,39,None,Yes,35.32,Yes,Yes,Fiber Optic,30.0,No,Yes,Yes,Yes,No,No,No,Yes,One Year,Yes,Bank Withdrawal,89.55,3474.45,0.0,0,1377.48,4851.93,Churned,Dissatisfaction,Poor expertise of online support
6931,9833-TGFHX,Male,62,Yes,0,San Diego,92109,32.787836,-117.232376,1,42,None,Yes,13.23,Yes,Yes,Fiber Optic,23.0,Yes,No,No,No,Yes,Yes,Yes,No,One Year,No,Bank Withdrawal,97.1,4016.75,46.56,150,555.66,4675.85,Stayed,Unknown,Unknown
6932,9835-ZIITK,Male,66,Yes,0,Campbell,95008,37.279689,-121.954567,1,66,None,Yes,48.87,Yes,Yes,Fiber Optic,13.0,No,Yes,Yes,Yes,Yes,Yes,No,Yes,One Year,Yes,Bank Withdrawal,110.85,7491.75,0.0,0,3225.42,10717.17,Churned,Competitor,Competitor made better offer
6933,9837-BMCLM,Male,39,No,0,Stockton,95202,37.959706,-121.287669,0,3,None,Yes,31.88,No,Yes,Fiber Optic,7.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,78.5,242.05,0.0,0,95.64,337.69,Churned,Price,Long distance charges
6934,9837-FWLCH,Male,39,Yes,1,Palm Springs,92262,33.839989,-116.659215,2,12,None,Yes,25.33,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Bank Withdrawal,19.2,239.0,45.46,0,303.96,497.5,Stayed,Unknown,Unknown
6935,9838-BFCQT,Male,61,Yes,2,San Jose,95139,37.218705,-121.762429,2,72,None,Yes,33.92,Yes,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,26.1,1851.45,0.0,0,2442.24,4293.69,Stayed,Unknown,Unknown
6936,9839-ETQOE,Male,41,No,2,Vista,92083,33.17494,-117.242761,0,43,None,No,0.0,Unknown,Yes,DSL,25.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,40.45,1912.85,0.0,0,0.0,1912.85,Stayed,Unknown,Unknown
6937,9840-DVNDC,Male,45,No,0,Lancaster,93536,34.741406,-118.38111,0,6,None,Yes,6.4,No,Yes,Fiber Optic,26.0,No,No,No,No,Yes,No,No,No,Month-to-Month,Yes,Credit Card,80.5,463.05,0.0,10,38.4,511.45,Churned,Attitude,Attitude of support person
6938,9840-EFJQB,Female,43,No,0,Sylmar,91342,34.321621,-118.399841,0,1,None,Yes,24.41,No,Yes,Fiber Optic,4.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,74.35,74.35,0.0,0,24.41,98.76,Joined,Unknown,Unknown
6939,9842-EFSYY,Female,31,No,3,Markleeville,96120,38.735789,-119.85798,0,4,Offer E,No,0.0,Unknown,Yes,Cable,52.0,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,57.2,223.75,0.0,0,0.0,223.75,Stayed,Unknown,Unknown
6940,9844-FELAJ,Female,65,Yes,2,Sacramento,95833,38.619049,-121.517552,2,70,None,Yes,9.4,Yes,Yes,Fiber Optic,17.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,One Year,Yes,Bank Withdrawal,107.9,7475.85,0.0,20,658.0,8153.85,Stayed,Unknown,Unknown
6941,9845-PEEKO,Female,71,No,0,Brookdale,95007,37.106902,-122.100006,0,59,None,Yes,6.13,Yes,Yes,Fiber Optic,2.0,No,Yes,No,No,No,No,No,Yes,Two Year,Yes,Credit Card,79.2,4590.35,0.0,0,361.67,4952.02,Stayed,Unknown,Unknown
6942,9845-QOMAD,Male,38,Yes,2,Long Beach,90814,33.771612,-118.143866,6,14,Offer D,Yes,26.99,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,19.75,309.35,6.49,0,377.86,680.72,Stayed,Unknown,Unknown
6943,9846-GKXAS,Female,53,No,0,Burlingame,94010,37.57028,-122.365778,0,9,Offer E,Yes,1.34,No,Yes,Fiber Optic,9.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,90.8,809.75,0.0,0,12.06,821.81,Churned,Attitude,Attitude of support person
6944,9847-HNVGP,Male,23,No,0,Monterey Park,91755,34.049172,-118.115022,0,17,Offer D,Yes,25.91,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,19.95,310.6,0.0,0,440.47,751.07,Stayed,Unknown,Unknown
6945,9848-JQJTX,Male,52,No,0,Venice,90291,33.991782,-118.479229,0,72,Offer A,Yes,24.53,Yes,Yes,Fiber Optic,12.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,100.9,7459.05,0.0,0,1766.16,9225.21,Stayed,Unknown,Unknown
6946,9850-OWRHQ,Female,55,Yes,0,Torrance,90502,33.833181,-118.292062,1,3,None,Yes,16.29,Yes,Yes,Fiber Optic,24.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.1,228.0,0.0,0,48.87,276.87,Churned,Dissatisfaction,Lack of self-service on Website
6947,9851-KIELU,Male,53,No,0,Loma Mar,94021,37.266388,-122.26308,0,10,None,Yes,18.03,No,Yes,Fiber Optic,6.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,110.1,1043.3,0.0,0,180.3,1223.6,Churned,Competitor,Competitor made better offer
6948,9851-QXEEQ,Male,21,No,0,Bangor,95914,39.396585,-121.38029,0,41,None,Yes,47.74,Yes,Yes,Fiber Optic,48.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.7,4346.4,0.0,0,1957.34,6303.74,Churned,Competitor,Competitor had better devices
6949,9853-JFZDU,Female,20,Yes,0,Gold Run,95717,39.170376,-120.838404,7,35,None,Yes,20.79,No,Yes,DSL,69.0,No,Yes,No,Yes,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,56.85,1861.1,0.0,0,727.65,2588.75,Stayed,Unknown,Unknown
6950,9860-LISIZ,Female,19,No,0,Palm Springs,92264,33.745746,-116.514215,0,34,None,Yes,36.75,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,20.35,673.2,0.0,0,1249.5,1922.7,Stayed,Unknown,Unknown
6951,9861-PDSZP,Female,19,No,0,Delano,93215,35.772244,-119.209689,0,72,None,Yes,10.05,Yes,Yes,Fiber Optic,82.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Credit Card,108.05,7806.6,0.0,0,723.6,8530.2,Stayed,Unknown,Unknown
6952,9862-KJTYK,Male,19,No,2,Newport Beach,92663,33.62251,-117.927024,0,19,Offer D,No,0.0,Unknown,Yes,DSL,59.0,No,No,No,No,No,No,Yes,Yes,Month-to-Month,Yes,Credit Card,25.35,566.1,0.0,0,0.0,566.1,Stayed,Unknown,Unknown
6953,9863-JZAIC,Male,60,No,0,Long Beach,90807,33.830099,-118.182239,0,35,None,Yes,48.93,No,Yes,Cable,14.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Credit Card,55.0,2010.55,0.0,0,1712.55,3723.1,Churned,Other,Don't know
6954,9866-OCCKE,Female,73,Yes,0,San Diego,92114,32.707892,-117.05512,1,72,Offer A,Yes,35.04,Yes,Yes,Fiber Optic,22.0,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Two Year,Yes,Mailed Check,109.75,8075.35,0.0,0,2522.88,10598.23,Stayed,Unknown,Unknown
6955,9866-QEVEE,Male,58,No,0,Modesto,95356,37.716186,-121.025836,0,19,Offer D,Yes,20.41,Yes,Yes,Fiber Optic,11.0,No,No,No,No,No,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,86.0,1532.45,0.0,30,387.79,1950.24,Churned,Competitor,Competitor had better devices
6956,9867-JCZSP,Female,28,Yes,0,Los Angeles,90045,33.954017,-118.402447,8,17,Offer D,Yes,8.74,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Credit Card,20.75,418.25,0.0,0,148.58,566.83,Stayed,Unknown,Unknown
6957,9867-NNXLC,Female,43,No,0,Pacific Grove,93950,36.618337,-121.926417,0,22,Offer D,Yes,33.92,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,Yes,Credit Card,20.05,470.2,0.0,0,746.24,1216.44,Stayed,Unknown,Unknown
6958,9867-XOBQA,Female,59,No,1,Pasadena,91105,34.13946,-118.166649,0,21,None,No,0.0,Unknown,Yes,DSL,11.0,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,53.15,1183.2,19.13,0,0.0,1164.07,Stayed,Unknown,Unknown
6959,9871-ELEYA,Female,22,No,0,Del Rey,93616,36.657462,-119.595293,0,34,None,Yes,20.75,No,Yes,DSL,27.0,Yes,No,Yes,Yes,Yes,No,No,Yes,Two Year,No,Credit Card,67.65,2339.3,0.0,0,705.5,3044.8,Stayed,Unknown,Unknown
6960,9873-MNDKV,Female,59,No,0,San Gregorio,94074,37.331762,-122.341444,0,11,Offer D,Yes,29.16,No,Yes,DSL,3.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,44.65,472.25,0.0,0,320.76,793.01,Stayed,Unknown,Unknown
6961,9874-QLCLH,Female,38,Yes,0,Northridge,91324,34.238208,-118.55029,1,17,Offer D,Yes,4.91,Yes,Yes,Fiber Optic,15.0,Yes,No,Yes,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.2,1743.5,0.0,0,83.47,1826.97,Churned,Competitor,Competitor offered more data
6962,9878-TNQGW,Male,51,No,0,Davenport,95017,37.114335,-122.237162,0,2,Offer E,Yes,17.33,No,Yes,Fiber Optic,14.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.95,171.15,0.0,0,34.66,205.81,Churned,Competitor,Competitor made better offer
6963,9880-TDQAC,Female,63,Yes,0,El Cajon,92021,32.832706,-116.873258,3,72,None,No,0.0,Unknown,Yes,DSL,16.0,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,60.0,4264.0,25.67,0,0.0,4238.33,Stayed,Unknown,Unknown
6964,9881-VCZEP,Female,29,Yes,0,San Jose,95126,37.327069,-121.916819,8,25,None,Yes,12.12,Yes,Yes,Cable,59.0,No,Yes,No,No,No,No,No,No,Month-to-Month,No,Bank Withdrawal,54.1,1373.0,0.0,110,303.0,1786.0,Stayed,Unknown,Unknown
6965,9885-AIBVB,Male,62,Yes,0,Newcastle,95658,38.883224,-121.15918,4,29,None,Yes,39.5,Yes,Yes,Fiber Optic,16.0,No,Yes,Yes,No,No,No,No,No,Month-to-Month,Yes,Bank Withdrawal,85.8,2440.25,0.0,150,1145.5,3735.75,Stayed,Unknown,Unknown
6966,9885-CSMWE,Female,65,No,0,Los Angeles,90007,34.027337,-118.28515,0,1,Offer E,Yes,18.37,No,Yes,Fiber Optic,13.0,No,No,No,No,Yes,No,No,Yes,Month-to-Month,No,Bank Withdrawal,78.45,78.45,0.0,0,18.37,96.82,Churned,Dissatisfaction,Product dissatisfaction
6967,9885-MFVSU,Female,59,Yes,0,Poway,92064,32.984395,-117.013454,7,35,Offer C,No,0.0,Unknown,Yes,DSL,24.0,Yes,No,No,Yes,Yes,No,No,No,Two Year,Yes,Credit Card,46.35,1662.05,0.0,140,0.0,1802.05,Stayed,Unknown,Unknown
6968,9888-ZCUMM,Male,48,Yes,1,Los Angeles,90018,34.028735,-118.317236,3,64,None,No,0.0,Unknown,Yes,DSL,19.0,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,60.05,3845.45,0.0,0,0.0,3845.45,Stayed,Unknown,Unknown
6969,9889-TMAHG,Male,66,No,0,Fremont,94539,37.516791,-121.899117,0,8,None,Yes,11.57,No,Yes,Fiber Optic,27.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Credit Card,100.3,832.35,0.0,0,92.56,924.91,Churned,Competitor,Competitor had better devices
6970,9891-NQDBD,Female,22,Yes,0,Lake Forest,92630,33.644849,-117.684254,7,28,None,Yes,43.36,Yes,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,One Year,No,Mailed Check,25.55,672.2,0.0,0,1214.08,1886.28,Stayed,Unknown,Unknown
6971,9894-EZEWG,Female,31,No,0,Walnut Grove,95690,38.240419,-121.587535,0,1,Offer E,Yes,39.66,No,Yes,Fiber Optic,8.0,No,Yes,No,No,No,No,No,Yes,Month-to-Month,Yes,Credit Card,74.3,74.3,0.0,0,39.66,113.96,Churned,Competitor,Competitor had better devices
6972,9894-QMIMJ,Female,55,No,0,North Hollywood,91602,34.15136,-118.364786,0,23,Offer D,Yes,9.04,No,Yes,DSL,8.0,No,Yes,Yes,No,No,No,No,Yes,One Year,No,Bank Withdrawal,55.8,1327.85,0.0,0,207.92,1535.77,Stayed,Unknown,Unknown
6973,9895-VFOXH,Female,19,No,0,Scotia,95565,40.440636,-124.098739,0,1,None,No,0.0,Unknown,Yes,DSL,76.0,No,No,No,No,No,No,Yes,No,Month-to-Month,No,Credit Card,24.4,24.4,0.0,10,0.0,34.4,Joined,Unknown,Unknown
6974,9896-UYMIE,Male,27,No,0,Valley Ford,94972,38.339996,-122.935056,0,66,Offer A,Yes,4.32,Yes,Yes,Fiber Optic,73.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,114.3,7383.7,0.0,0,285.12,7668.82,Stayed,Unknown,Unknown
6975,9897-KXHCM,Female,37,Yes,0,Modesto,95357,37.670526,-120.877572,1,3,Offer E,Yes,48.38,No,Yes,Fiber Optic,14.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,80.3,250.05,0.0,0,145.14,395.19,Churned,Competitor,Competitor offered higher download speeds
6976,9898-KZQDZ,Female,65,Yes,0,Lee Vining,93541,37.890145,-119.184087,1,40,None,Yes,49.5,Yes,Yes,Fiber Optic,20.0,No,No,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Credit Card,-1.0,3640.45,0.0,0,1980.0,5620.45,Churned,Competitor,Competitor had better devices
6977,9903-LYSAB,Male,42,Yes,0,Studio City,91604,34.139082,-118.39275,5,18,Offer D,Yes,16.78,Yes,Yes,Fiber Optic,23.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,73.15,1305.95,0.0,0,302.04,1607.99,Stayed,Unknown,Unknown
6978,9904-EHEVJ,Female,66,Yes,1,Bethel Island,94511,38.050558,-121.646924,9,32,Offer C,Yes,5.73,Yes,Yes,Fiber Optic,30.0,No,No,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,91.35,2896.55,26.98,0,183.36,3052.93,Stayed,Unknown,Unknown
6979,9906-NHHVC,Female,75,No,0,Macdoel,96058,41.769709,-121.92063,0,65,Offer B,No,0.0,Unknown,Yes,Cable,9.0,No,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Bank Withdrawal,53.5,3517.9,0.0,0,0.0,3517.9,Stayed,Unknown,Unknown
6980,9907-SWKKF,Female,69,No,0,Twain,95984,40.022184,-121.062384,0,1,Offer E,No,0.0,Unknown,Yes,DSL,21.0,No,No,No,No,No,No,No,Yes,Month-to-Month,No,Credit Card,25.05,25.05,0.0,0,0.0,25.05,Churned,Competitor,Competitor had better devices
6981,9909-DFRJA,Female,60,No,0,Goodyears Bar,95944,39.564113,-120.868836,0,26,Offer C,Yes,40.14,No,Yes,Fiber Optic,4.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,95.85,2475.35,0.0,0,1043.64,3518.99,Stayed,Unknown,Unknown
6982,9909-IDLEK,Male,32,Yes,3,Malibu,90265,34.074572,-118.831181,7,20,Offer D,Yes,42.06,Yes,Yes,Fiber Optic,23.0,No,Yes,No,Yes,Yes,No,No,Yes,Month-to-Month,No,Credit Card,96.8,1826.7,0.0,0,841.2,2667.9,Stayed,Unknown,Unknown
6983,9912-GVSEQ,Female,73,Yes,0,Napa,94558,38.489789,-122.27011,1,26,Offer C,Yes,9.28,Yes,Yes,Fiber Optic,26.0,No,Yes,Yes,No,No,Yes,No,Yes,Month-to-Month,Yes,Bank Withdrawal,93.85,2381.55,0.0,0,241.28,2622.83,Churned,Dissatisfaction,Network reliability
6984,9912-OMZDS,Female,63,Yes,1,Playa Del Rey,90293,33.947305,-118.439841,1,59,Offer B,Yes,35.23,Yes,Yes,Fiber Optic,19.0,No,Yes,Yes,No,Yes,Yes,Yes,Yes,One Year,Yes,Bank Withdrawal,106.15,6256.2,0.0,0,2078.57,8334.77,Stayed,Unknown,Unknown
6985,9916-AYHTC,Male,63,No,0,Altadena,91001,34.196837,-118.142236,0,48,None,Yes,32.04,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Credit Card,19.85,916.0,0.0,0,1537.92,2453.92,Stayed,Unknown,Unknown
6986,9917-KWRBE,Female,28,Yes,0,Anaheim,92808,33.850452,-117.726668,8,41,Offer B,Yes,18.84,Yes,Yes,Cable,26.0,Yes,Yes,Yes,No,Yes,No,No,Yes,One Year,Yes,Credit Card,78.35,3211.2,0.0,0,772.44,3983.64,Stayed,Unknown,Unknown
6987,9919-FZDED,Male,79,Yes,0,Yucca Valley,92284,34.159534,-116.425984,1,72,None,Yes,17.3,Yes,Yes,DSL,23.0,Yes,Yes,Yes,No,Yes,Yes,No,Yes,Two Year,Yes,Credit Card,84.1,5981.65,0.0,0,1245.6,7227.25,Stayed,Unknown,Unknown
6988,9919-KNPOO,Female,60,Yes,0,La Mirada,90638,33.902045,-118.008961,6,21,Offer D,Yes,27.66,Yes,Yes,Fiber Optic,8.0,No,No,No,No,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,94.3,1948.35,0.0,30,580.86,2559.21,Stayed,Unknown,Unknown
6989,9919-YLNNG,Female,38,No,0,Malibu,90263,34.037037,-118.705803,0,42,Offer B,Yes,40.15,No,Yes,Fiber Optic,28.0,No,Yes,Yes,Yes,Yes,Yes,Yes,No,Month-to-Month,Yes,Bank Withdrawal,103.8,4327.5,0.0,110,1686.3,6123.8,Stayed,Unknown,Unknown
6990,9921-EZKBY,Male,55,No,3,Fallbrook,92028,33.362575,-117.299644,0,33,Offer C,Yes,10.36,Yes,Yes,Fiber Optic,53.0,Yes,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.3,3275.15,0.0,0,341.88,3617.03,Stayed,Unknown,Unknown
6991,9921-QFQUL,Female,33,Yes,0,Garden Valley,95633,38.852544,-120.837669,2,23,Offer D,Yes,22.17,Yes,Yes,Fiber Optic,15.0,No,No,Yes,No,No,Yes,Yes,Yes,Month-to-Month,No,Credit Card,90.15,2044.95,0.0,0,509.91,2554.86,Stayed,Unknown,Unknown
6992,9921-ZVRHG,Female,44,No,0,Traver,93673,36.456091,-119.486225,0,14,None,Yes,1.19,Yes,Yes,Fiber Optic,23.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,Yes,Bank Withdrawal,80.45,1072.0,0.0,0,16.66,1088.66,Churned,Competitor,Competitor had better devices
6993,9924-JPRMC,Male,60,No,0,Lockeford,95237,38.166791,-121.14207,0,72,None,Yes,36.49,Yes,Yes,Fiber Optic,27.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,118.2,8547.15,0.0,0,2627.28,11174.43,Stayed,Unknown,Unknown
6994,9926-PJHDQ,Female,45,Yes,0,Kingsburg,93631,36.478239,-119.52137,5,72,Offer A,Yes,43.47,Yes,Yes,Cable,9.0,No,No,Yes,No,Yes,Yes,Yes,No,Two Year,Yes,Bank Withdrawal,76.8,5468.45,0.0,90,3129.84,8688.29,Stayed,Unknown,Unknown
6995,9927-DSWDF,Male,53,Yes,0,Palos Verdes Peninsula,90274,33.788208,-118.404955,1,22,Offer D,Yes,49.66,No,Yes,Fiber Optic,3.0,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,104.6,2180.55,0.0,0,1092.52,3273.07,Stayed,Unknown,Unknown
6996,9928-BZVLZ,Female,58,No,0,Sunset Beach,90742,33.719221,-118.073596,0,12,Offer D,No,0.0,Unknown,Yes,DSL,7.0,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Two Year,No,Credit Card,49.85,552.1,0.0,0,0.0,552.1,Stayed,Unknown,Unknown
6997,9929-PLVPA,Female,51,No,3,Capitola,95010,36.977025,-121.952864,0,4,Offer E,Yes,30.79,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,20.4,94.5,0.0,0,123.16,217.66,Stayed,Unknown,Unknown
6998,9931-DCEZH,Male,55,No,1,Roseville,95747,38.784329,-121.373245,0,28,Offer C,Yes,34.43,No,Yes,DSL,22.0,No,Yes,No,Yes,No,No,No,Yes,One Year,Yes,Credit Card,54.4,1516.6,0.0,0,964.04,2480.64,Stayed,Unknown,Unknown
6999,9931-KGHOA,Female,48,Yes,0,Santa Barbara,93103,34.438581,-119.685368,9,46,None,Yes,13.05,Yes,Yes,DSL,15.0,Yes,No,No,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,55.0,2473.95,31.39,0,600.3,3042.86,Stayed,Unknown,Unknown
7000,9932-WBWIK,Male,43,No,0,Lake Isabella,93240,35.607875,-118.466318,0,11,Offer D,Yes,47.88,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Month-to-Month,No,Credit Card,20.35,215.25,0.0,0,526.68,741.93,Stayed,Unknown,Unknown
7001,9933-QRGTX,Female,59,Yes,0,Windsor,95492,38.527297,-122.810044,6,60,None,Yes,32.5,No,Yes,Fiber Optic,13.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,97.2,5611.75,0.0,0,1950.0,7561.75,Stayed,Unknown,Unknown
7002,9938-EKRGF,Female,58,No,0,Lewiston,96052,40.704293,-122.803899,0,15,Offer D,Yes,8.97,No,Yes,Cable,2.0,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Month-to-Month,No,Mailed Check,84.45,1287.85,0.0,0,134.55,1422.4,Stayed,Unknown,Unknown
7003,9938-PRCVK,Female,45,Yes,1,Stevenson Ranch,91381,34.364153,-118.615583,1,41,None,Yes,23.95,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,No,Bank Withdrawal,19.7,804.25,0.0,0,981.95,1786.2,Stayed,Unknown,Unknown
7004,9938-TKDGL,Male,38,Yes,3,Llano,93544,34.500091,-117.765862,9,68,Offer A,Yes,38.75,No,Yes,Fiber Optic,28.0,Yes,No,No,Yes,Yes,Yes,Yes,Yes,Two Year,Yes,Bank Withdrawal,99.55,6668.0,0.0,0,2635.0,9303.0,Stayed,Unknown,Unknown
7005,9938-ZREHM,Female,41,Yes,0,Oxnard,93033,34.156629,-119.117218,4,37,None,Yes,42.45,Yes,Yes,DSL,23.0,No,Yes,No,Yes,No,Yes,Yes,Yes,One Year,No,Credit Card,72.1,2658.4,16.36,0,1570.65,4212.69,Stayed,Unknown,Unknown
7006,9940-HPQPG,Female,58,Yes,0,North Hollywood,91601,34.1692,-118.372498,1,9,Offer E,Yes,22.0,Yes,Yes,Fiber Optic,7.0,Yes,Yes,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,91.75,865.8,0.0,0,198.0,1063.8,Churned,Price,Extra data charges
7007,9940-RHLFB,Female,53,No,0,Sunset Beach,90742,33.719221,-118.073596,0,1,Offer E,Yes,26.06,No,Yes,Fiber Optic,3.0,No,No,Yes,No,No,No,No,Yes,Month-to-Month,No,Bank Withdrawal,75.3,75.3,0.0,0,26.06,101.36,Churned,Competitor,Competitor made better offer
7008,9943-VSZUV,Male,75,No,0,Alamo,94507,37.855717,-121.994813,0,67,Offer A,Yes,39.89,Yes,Yes,Fiber Optic,19.0,No,No,No,No,No,No,No,Yes,Month-to-Month,Yes,Mailed Check,75.7,5060.85,0.0,0,2672.63,7733.48,Stayed,Unknown,Unknown
7009,9944-AEXBM,Male,51,No,0,Casmalia,93429,34.866032,-120.536546,0,32,None,Yes,37.04,Yes,Yes,Fiber Optic,28.0,No,No,No,No,No,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,85.65,2664.3,0.0,0,1185.28,3849.58,Stayed,Unknown,Unknown
7010,9944-HKVVB,Female,55,No,0,King City,93930,36.220761,-120.980777,0,3,Offer E,Yes,47.62,No,Yes,Cable,29.0,No,Yes,No,No,Yes,Yes,Yes,Yes,Month-to-Month,Yes,Bank Withdrawal,95.1,307.4,0.0,0,142.86,450.26,Churned,Competitor,Competitor had better devices
7011,9945-PSVIP,Female,36,Yes,3,Dulzura,91917,32.622999,-116.687855,3,25,Offer C,Yes,2.82,No,No,Unknown,0.0,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Unknown,Two Year,Yes,Credit Card,18.7,383.65,0.0,0,70.5,454.15,Stayed,Unknown,Unknown
